,agencyId,id,propertyDetailsUrl,agencyName,agencyProfilePageUrl,agent,bathrooms,bedrooms,carspaces,postcode,propertyType,result,state,streetName,streetNumber,streetType,suburb,geoLocation.latitude,geoLocation.longitude,unitNumber,price
682,20419,2017925058,https://www.domain.com.au/117-edinburgh-street-flemington-vic-3031-2017925058,Jellis Craig Kensington,https://www.domain.com.au/real-estate-agencies/jelliscraigkensington-20419,Jellis Craig,1.0,2,1.0,3031,House,AUSD,Vic,Edinburgh,117,St,Flemington,-37.785548,144.922735,,730000.0
683,4478,2018066375,https://www.domain.com.au/6-john-street-flemington-vic-3031-2018066375,Nelson Alexander Flemington,https://www.domain.com.au/real-estate-agencies/nelsonalexanderflemington-4478,Nelson Alexander Flemington,2.0,3,0.0,3031,House,AUSP,Vic,John,6,St,Flemington,-37.7839694,144.927268,,1575000.0
684,20419,2018059942,https://www.domain.com.au/3-lewis-street-flemington-vic-3031-2018059942,Jellis Craig Kensington,https://www.domain.com.au/real-estate-agencies/jelliscraigkensington-20419,Jellis Craig,1.0,2,0.0,3031,House,AUSP,Vic,Lewis,3,St,Flemington,-37.7866205,144.9300203,,
685,31107,2014517387,https://www.domain.com.au/1317-1-ascot-vale-road-flemington-vic-3031-2014517387,First National Real Estate Janssen & Co,https://www.domain.com.au/real-estate-agencies/firstnationalrealestatejanssenco-31107,FN Real Estate Janssen & Co,1.0,1,1.0,3031,Unit,PTSD,Vic,Ascot Vale,1,Rd,Flemington,-37.7867363,144.9211832,1317,
686,0,0,https://www.domain.com.au/property-profile/12-bignell-street-flemington-vic-3031,,,Jellis Craig,,2,,,House,PTSD,,Bignell,12,St,Flemington,,,,850000.0
687,4478,2017982266,https://www.domain.com.au/254-pin-oak-crescent-flemington-vic-3031-2017982266,Nelson Alexander Flemington,https://www.domain.com.au/real-estate-agencies/nelsonalexanderflemington-4478,Nelson Alexander Flemington,1.0,2,0.0,3031,House,PTSD,Vic,Pin Oak,254,Cr,Flemington,-37.7815842,144.9274723,,
688,17276,2018038627,https://www.domain.com.au/9-monreith-avenue-flora-hill-vic-3550-2018038627,Bendigo Ballarat Real Estate,https://www.domain.com.au/real-estate-agencies/bendigoballaratrealestate-17276,Bendigo Ballarat Real Estate,1.0,4,2.0,3550,House,PTSD,Vic,Monreith,9,Av,Flora Hill,-36.77800089999999,144.2938478,,580000.0
689,12964,2017804411,https://www.domain.com.au/3505-whittlesea-yea-road-flowerdale-vic-3717-2017804411,Tom Egan Real Estate,https://www.domain.com.au/real-estate-agencies/tomeganrealestate-12964,Tom Egan Real Estate,1.0,2,0.0,3717,House,PTSD,Vic,Whittlesea-Yea,3505,Rd,Flowerdale,-37.3216337,145.3033985,,695000.0
690,4371,2018054003,https://www.domain.com.au/806-8-joseph-road-footscray-vic-3011-2018054003,Buxton Inner West,https://www.domain.com.au/real-estate-agencies/buxtoninnerwest-4371,Buxton Inner West,2.0,3,2.0,3011,Unit,AUWD,Vic,Joseph,8,Rd,Footscray,-37.7992138,144.9099061,806,
691,15054,2018014224,https://www.domain.com.au/516-90-buckley-street-footscray-vic-3011-2018014224,McGrath Yarraville,https://www.domain.com.au/real-estate-agencies/mcgrathyarraville-15054,McGrath Yarraville,2.0,2,1.0,3011,Unit,PTSD,Vic,Buckley,90,St,Footscray,-37.8034194,144.8943066,516,505000.0
692,31542,2017657488,https://www.domain.com.au/8-16-eldridge-street-footscray-vic-3011-2017657488,Hodges Yarraville,https://www.domain.com.au/real-estate-agencies/hodgesyarraville-31542,Hodges Yarraville,1.0,1,1.0,3011,Unit,PTSD,Vic,Eldridge,16,St,Footscray,-37.7897627,144.8931298,8,245000.0
693,8676,2017844820,https://www.domain.com.au/204-gordon-street-footscray-vic-3011-2017844820,Nicholas Scott Real Estate,https://www.domain.com.au/real-estate-agencies/nicholasscottrealestate-8676,Nicholas Scott Real Estate,2.0,2,0.0,3011,House,PTSD,Vic,Gordon,204,St,Footscray,-37.7950413,144.8884874,,740000.0
694,19327,2017931135,https://www.domain.com.au/2505-6-joseph-road-footscray-vic-3011-2017931135,Precinct Estate Agents ,https://www.domain.com.au/real-estate-agencies/precinctestateagents-19327,Precinct Estate Agents,2.0,2,1.0,3011,Unit,PTSD,Vic,Joseph,6,Rd,Footscray,-37.7992633,144.9096812,2505,595000.0
695,15054,2017788012,https://www.domain.com.au/225-1-moreland-street-footscray-vic-3011-2017788012,McGrath Yarraville,https://www.domain.com.au/real-estate-agencies/mcgrathyarraville-15054,McGrath Yarraville,1.0,2,2.0,3011,Unit,PTSD,Vic,Moreland,1,St,Footscray,-37.8010099,144.9083269,225,590000.0
696,27439,2018053402,https://www.domain.com.au/202-21-victoria-street-footscray-vic-3011-2018053402,Wood Property,https://www.domain.com.au/real-estate-agencies/woodproperty-27439,Wood Property,1.0,1,1.0,3011,Unit,PTSD,Vic,Victoria,21,St,Footscray,-37.8006751,144.8931943,202,380000.0
697,22,2017957626,https://www.domain.com.au/106c-1a-whitehall-street-footscray-vic-3011-2017957626,Jas Stephens Real Estate Yarraville,https://www.domain.com.au/real-estate-agencies/jasstephensrealestateyarraville-22,Jas Stephens Real Estate Yarraville,1.0,2,1.0,3011,Unit,PTSD,Vic,Whitehall,1a,St,Footscray,-37.8002671,144.9064845,106c,385000.0
698,3599,2018069034,https://www.domain.com.au/1-11-jackson-street-forest-hill-vic-3131-2018069034,Woodards Blackburn,https://www.domain.com.au/real-estate-agencies/woodardsblackburn-3599,Woodards Blackburn,2.0,3,1.0,3131,House,AUSN,Vic,Jackson,11,St,Forest Hill,-37.8346984,145.1617084,1,
699,20482,2018061561,https://www.domain.com.au/49-raleigh-street-forest-hill-vic-3131-2018061561,Fletchers Blackburn,https://www.domain.com.au/real-estate-agencies/fletchersblackburn-20482,Fletchers Blackburn,1.0,3,1.0,3131,House,AUPN,Vic,Raleigh,49,St,Forest Hill,-37.8394973,145.160996,,
700,29341,2017329532,https://www.domain.com.au/3-259-canterbury-road-forest-hill-vic-3131-2017329532,Harcourts First,https://www.domain.com.au/real-estate-agencies/harcourtsfirst-29341,HAR First,2.0,2,1.0,3131,Unit,PTSD,Vic,Canterbury,259,Rd,Forest Hill,-37.8340717,145.1678636,3,432000.0
701,21901,2017851832,https://www.domain.com.au/40-parkmore-road-forest-hill-vic-3131-2017851832,JRW Property International,https://www.domain.com.au/real-estate-agencies/jrwpropertyinternational-21901,JRW Property International,3.0,5,2.0,3131,House,PTSD,Vic,Parkmore,40,Rd,Forest Hill,-37.8419648,145.1767158,,1850000.0
702,17898,2017955785,https://www.domain.com.au/13-5-crathie-court-frankston-vic-3199-2017955785,Ray White Frankston,https://www.domain.com.au/real-estate-agencies/raywhitefrankston-17898,Ray White Frankston,2.0,2,1.0,3199,Townhouse,AUSD,Vic,Crathie,5,Ct,Frankston,-38.1646458,145.1452791,13,761000.0
703,17898,2017955921,https://www.domain.com.au/15-5-crathie-court-frankston-vic-3199-2017955921,Ray White Frankston,https://www.domain.com.au/real-estate-agencies/raywhitefrankston-17898,Ray White Frankston,2.0,3,2.0,3199,House,AUPN,Vic,Crathie,5,Ct,Frankston,-38.1646458,145.1452791,15,
704,17898,2017955853,https://www.domain.com.au/4-5-crathie-court-frankston-vic-3199-2017955853,Ray White Frankston,https://www.domain.com.au/real-estate-agencies/raywhitefrankston-17898,Ray White Frankston,2.0,3,2.0,3199,Townhouse,AUSD,Vic,Crathie,5,Ct,Frankston,-38.1646458,145.1452791,4,
705,17898,2017955795,https://www.domain.com.au/8-5-crathie-court-frankston-vic-3199-2017955795,Ray White Frankston,https://www.domain.com.au/real-estate-agencies/raywhitefrankston-17898,Ray White Frankston,2.0,3,2.0,3199,House,AUPI,Vic,Crathie,5,Ct,Frankston,-38.1646458,145.1452791,8,
706,17898,2018029856,https://www.domain.com.au/5-finisterre-court-frankston-vic-3199-2018029856,Ray White Frankston,https://www.domain.com.au/real-estate-agencies/raywhitefrankston-17898,Ray White Frankston,2.0,4,2.0,3199,House,AUPI,Vic,Finisterre,5,Ct,Frankston,-38.169189,145.1583871,,
707,23522,2018067364,https://www.domain.com.au/2-17-jolly-street-frankston-vic-3199-2018067364,Barry Plant - Frankston,https://www.domain.com.au/real-estate-agencies/barryplantfrankston-23522,Barry Plant Frankston,2.0,3,1.0,3199,Townhouse,AUPI,Vic,Jolly,17,St,Frankston,-38.1421012,145.1358374,2,
708,17898,2017912696,https://www.domain.com.au/6-coora-court-frankston-vic-3199-2017912696,Ray White Frankston,https://www.domain.com.au/real-estate-agencies/raywhitefrankston-17898,Ray White Frankston,1.0,3,2.0,3199,House,PTSD,Vic,Coora,6,Ct,Frankston,-38.1436967,145.1572228,,
709,19254,2018046531,https://www.domain.com.au/2-doran-court-frankston-vic-3199-2018046531,Ash Marton Realty,https://www.domain.com.au/real-estate-agencies/ashmartonrealty-19254,Ash Marton Realty,1.0,3,3.0,3199,House,PTSD,Vic,Doran,2,Ct,Frankston,-38.1389774,145.1625269,,740000.0
710,5805,2018035629,https://www.domain.com.au/41-george-street-frankston-vic-3199-2018035629,Hockingstuart Frankston,https://www.domain.com.au/real-estate-agencies/hockingstuartfrankston-5805,HS Frankston,1.0,2,2.0,3199,House,PTSD,Vic,George,41,St,Frankston,-38.1544618,145.1230346,,652500.0
711,17117,2017987020,https://www.domain.com.au/16-gould-street-frankston-vic-3199-2017987020,OBrien Real Estate Chelsea,https://www.domain.com.au/real-estate-agencies/obrienrealestatechelsea-17117,O'Brien Real Estate,2.0,4,3.0,3199,House,PTSD,Vic,Gould,16,St,Frankston,-38.1305467,145.1227113,,
712,11919,2018022478,https://www.domain.com.au/1-5-8-government-road-frankston-vic-3199-2018022478,Eview Group - Australia,https://www.domain.com.au/real-estate-agencies/eviewgroupaustralia-11919,Eview Group,1.0,1,1.0,3199,Unit,PTSD,Vic,Government,5-8,Rd,Frankston,-38.1483769,145.1332077,1,317500.0
713,4316,2017980710,https://www.domain.com.au/209-heatherhill-road-frankston-vic-3199-2017980710,Buxton Chelsea,https://www.domain.com.au/real-estate-agencies/buxtonchelsea-4316,Buxton Chelsea,2.0,3,4.0,3199,House,PTSD,Vic,Heatherhill,209,Rd,Frankston,-38.1637341,145.1590339,,
714,17030,2018090401,https://www.domain.com.au/59-margate-avenue-frankston-vic-3199-2018090401,Us Real Estate,https://www.domain.com.au/real-estate-agencies/usrealestate,US Real Estate,1.0,3,3.0,3199,House,PTSD,Vic,Margate,59,Av,Frankston,-38.1615017,145.1432958,,825000.0
715,19254,2018005852,https://www.domain.com.au/30-norfolk-crescent-frankston-north-vic-3200-2018005852,Ash Marton Realty,https://www.domain.com.au/real-estate-agencies/ashmartonrealty-19254,Ash Marton Realty,1.0,3,1.0,3200,House,PTSD,Vic,Norfolk,30,Cr,Frankston North,-38.1174879,145.1527814,,540000.0
716,30898,2017832977,https://www.domain.com.au/7-diosma-court-frankston-south-vic-3199-2017832977,Upside - National,https://www.domain.com.au/real-estate-agencies/upsidenational-30898,Upside - National,1.0,3,2.0,3199,House,PTSD,Vic,Diosma,7,Ct,Frankston South,-38.1646533,145.1248301,,
717,32502,2018104591,https://www.domain.com.au/31-dunstan-street-frankston-south-vic-3199-2018104591,Impact Realty Group,https://www.domain.com.au/real-estate-agencies/impactrealtygroup-32502,Impact Realty Group,2.0,4,2.0,3199,House,PTSD,Vic,Dunstan,31,St,Frankston South,-38.1660116,145.1070015,,
718,32502,2018066426,https://www.domain.com.au/16-maberley-crescent-frankston-south-vic-3199-2018066426,Impact Realty Group,https://www.domain.com.au/real-estate-agencies/impactrealtygroup-32502,Impact Realty Group,2.0,4,2.0,3199,House,PTSD,Vic,Maberley,16,Cr,Frankston South,-38.18183399999999,145.132751,,1405000.0
719,32502,2017965886,https://www.domain.com.au/44-mccomb-boulevard-frankston-south-vic-3199-2017965886,Impact Realty Group,https://www.domain.com.au/real-estate-agencies/impactrealtygroup-32502,Impact Realty Group,2.0,5,2.0,3199,House,PTSD,Vic,McComb,44,Bvd,Frankston South,-38.1626201,145.107454,,1280000.0
720,30898,2017995171,https://www.domain.com.au/12-the-concourse-frankston-south-vic-3199-2017995171,Upside - National,https://www.domain.com.au/real-estate-agencies/upsidenational-30898,Upside - National,3.0,4,6.0,3199,House,PTSD,Vic,The Concourse,12,,Frankston South,-38.18916830000001,145.1459689,,1775000.0
721,7609,2017983184,https://www.domain.com.au/1032-coast-road-french-island-vic-3921-2017983184,CENTURY 21 HOME PORT,https://www.domain.com.au/real-estate-agencies/century21homeport-7609,C21 Home Port,1.0,3,10.0,3921,House,PTSD,Vic,Coast,1032,Rd,French Island,-38.3264585,145.2923166,,570000.0
722,30118,2018038501,https://www.domain.com.au/2-37-lantana-road-gardenvale-vic-3185-2018038501,Jellis Craig Brighton,https://www.domain.com.au/real-estate-agencies/jelliscraigbrighton-30118,Jellis Craig - Brighton,1.0,1,1.0,3185,Unit,PTSD,Vic,Lantana,37,Rd,Gardenvale,-37.8977078,145.0111247,2,253000.0
723,22460,2018005033,https://www.domain.com.au/218-146-bellerine-street-geelong-vic-3220-2018005033,Buxton Geelong East Pty Ltd,https://www.domain.com.au/real-estate-agencies/buxtongeelongeastptyltd-22460,Buxton Geelong East Pty Ltd,2.0,2,1.0,3220,Unit,PTSD,Vic,Bellerine,146,St,Geelong,-38.1535434,144.3635281,218,590000.0
724,22460,2017977951,https://www.domain.com.au/1704-18-cavendish-street-geelong-vic-3220-2017977951,Buxton Geelong East Pty Ltd,https://www.domain.com.au/real-estate-agencies/buxtongeelongeastptyltd-22460,Buxton Geelong East Pty Ltd,2.0,2,1.0,3220,Unit,PTSD,Vic,Cavendish,18-20,St,Geelong,-38.1425033,144.3570067,1704,875000.0
725,18039,2017913370,https://www.domain.com.au/3-kerley-street-geelong-vic-3220-2017913370,Hodges Geelong,https://www.domain.com.au/real-estate-agencies/hodgesgeelong-18039,Hodges Geelong,2.0,3,0.0,3220,House,PTSD,Vic,Kerley,3,St,Geelong,-38.1419311,144.3572843,,
726,22460,2017895777,https://www.domain.com.au/6-242-ryrie-street-geelong-vic-3220-2017895777,Buxton Geelong East Pty Ltd,https://www.domain.com.au/real-estate-agencies/buxtongeelongeastptyltd-22460,Buxton Geelong East Pty Ltd,2.0,3,2.0,3220,Townhouse,PTSD,Vic,Ryrie,242,St,Geelong,-38.150806,144.36303,6,785000.0
727,32708,2018027390,https://www.domain.com.au/4304-4-yarra-street-geelong-vic-3220-2018027390,Kardinia Property,https://www.domain.com.au/real-estate-agencies/kardiniaproperty-32708,Kardinia Property,2.0,2,1.0,3220,Unit,PTSD,Vic,Yarra,4,St,Geelong,-38.1455927,144.3641294,4304,
728,5797,2018059974,https://www.domain.com.au/156-kilgour-street-geelong-vic-3220-2018059974,McGrath Geelong | Newtown,https://www.domain.com.au/real-estate-agencies/mcgrathgeelongnewtown-5797,McGrath Geelong ; Newtown,4.0,4,2.0,3220,House,AUSD,Vic,Kilgour,156,St,Geelong,-38.1577052,144.3636478,,2400000.0
729,14503,2017966141,https://www.domain.com.au/19-andrews-street-geelong-west-vic-3218-2017966141,Buxton Newtown,https://www.domain.com.au/real-estate-agencies/buxtonnewtown-14503,Buxton Newtown,1.0,3,0.0,3218,House,PTSD,Vic,Andrews,19,St,Geelong West,-38.1353733,144.3432351,,1073000.0
730,31119,2017991867,https://www.domain.com.au/112-britannia-street-geelong-west-vic-3218-2017991867,Eastwood Andrews,https://www.domain.com.au/real-estate-agencies/eastwoodandrews-31119,Eastwood Andrews,1.0,3,2.0,3218,House,PTSD,Vic,Britannia,112,St,Geelong West,-38.1333835,144.3383036,,910000.0
731,14503,2017852908,https://www.domain.com.au/8-hodgson-street-geelong-west-vic-3218-2017852908,Buxton Newtown,https://www.domain.com.au/real-estate-agencies/buxtonnewtown-14503,Buxton Newtown,2.0,3,2.0,3218,House,PTSD,Vic,Hodgson,8,St,Geelong West,-38.1326584,144.347377,,
732,18039,2017874006,https://www.domain.com.au/49-mcdougall-street-geelong-west-vic-3218-2017874006,Hodges Geelong,https://www.domain.com.au/real-estate-agencies/hodgesgeelong-18039,Hodges Geelong,1.0,2,0.0,3218,House,PTSD,Vic,McDougall,49,St,Geelong West,-38.1374308,144.338453,,
733,11825,2018019984,https://www.domain.com.au/79-waratah-street-geelong-west-vic-3218-2018019984,Gartland,https://www.domain.com.au/real-estate-agencies/gartland-11825,Gartland Property,2.0,3,1.0,3218,House,PTSD,Vic,Waratah,79,St,Geelong West,-38.1369754,144.3399474,,
734,17234,2018060179,https://www.domain.com.au/199-hope-street-geelong-west-vic-3218-2018060179,Whitford,https://www.domain.com.au/real-estate-agencies/whitford-17234,Whitford,2.0,4,2.0,3218,House,AUSP,Vic,Hope,199,St,Geelong West,-38.1411141,144.3387519,,
735,8605,2017874805,https://www.domain.com.au/28-30-main-street-gembrook-vic-3783-2017874805,Bell Real Estate - Emerald,https://www.domain.com.au/real-estate-agencies/bellrealemerald,Bell Real Estate Emerald,3.0,4,6.0,3783,House,PTSD,Vic,Main,28-30,St,Gembrook,-37.951186,145.541814,,
736,19388,2017938157,https://www.domain.com.au/1-11-rodney-street-gisborne-vic-3437-2017938157,TCC Real Estate,https://www.domain.com.au/real-estate-agencies/tccrealestate-19388,TCC Real Estate,2.0,2,1.0,3437,House,PTSD,Vic,Rodney,11,St,Gisborne,-37.4919743,144.5961631,1,670000.0
737,22686,2018043383,https://www.domain.com.au/2-26-stephen-street-gisborne-vic-3437-2018043383,RT Edgar Macedon Ranges Gisborne,https://www.domain.com.au/real-estate-agencies/rtedgarmacedonrangesgisborne-22686,RT Edgar Macedon Ranges - GISBORNE,2.0,3,2.0,3437,Unit,PTSD,Vic,Stephen,26,St,Gisborne,-37.4876356,144.584571,2,
738,31262,2018061354,https://www.domain.com.au/98-clarke-drive-gladstone-park-vic-3043-2018061354,Ray White Gladstone Park,https://www.domain.com.au/real-estate-agencies/raywhitegladstonepark-31262,RW Gladstone Park,1.0,4,1.0,3043,House,AUSN,Vic,Clarke,98,Dr,Gladstone Park,-37.6827568,144.8968267,,
739,17270,2018057726,https://www.domain.com.au/2-cromer-court-gladstone-park-vic-3043-2018057726,Barry Plant Gladstone Park,https://www.domain.com.au/real-estate-agencies/barryplantgladstonepark-17270,Barry Plant Gladstone Park,3.0,6,2.0,3043,House,AUWD,Vic,Cromer,2,Ct,Gladstone Park,-37.6835459,144.8937746,,
740,33649,2018058538,https://www.domain.com.au/10-galway-grove-gladstone-park-vic-3043-2018058538,The Realest Estate,https://www.domain.com.au/real-estate-agencies/therealestestate-33649,The Realest Estate,2.0,4,5.0,3043,House,AUSD,Vic,Galway,10,Gr,Gladstone Park,-37.6852698,144.8876707,,930000.0
741,31262,2018064702,https://www.domain.com.au/102-lenoak-street-gladstone-park-vic-3043-2018064702,Ray White Gladstone Park,https://www.domain.com.au/real-estate-agencies/raywhitegladstonepark-31262,RW Gladstone Park,2.0,3,0.0,3043,House,AUSD,Vic,Lenoak,102,St,Gladstone Park,-37.6975545,144.8966118,,750000.0
742,17270,2018007776,https://www.domain.com.au/59-south-circular-road-gladstone-park-vic-3043-2018007776,Barry Plant Gladstone Park,https://www.domain.com.au/real-estate-agencies/barryplantgladstonepark-17270,Barry Plant Gladstone Park,1.0,3,2.0,3043,House,AUSD,Vic,South Circular,59,Rd,Gladstone Park,-37.6907064,144.8875417,,701000.0
743,33086,2018055564,https://www.domain.com.au/7-120-high-street-glen-iris-vic-3146-2018055564,Shelter Real Estate,https://www.domain.com.au/real-estate-agencies/shelterrealestate-33086,Shelter Real Estate,2.0,3,2.0,3146,Townhouse,AUSD,Vic,High,120,St,Glen Iris,-37.8630403,145.072518,7,1620000.0
744,36453,2018062812,https://www.domain.com.au/5-1464-malvern-road-glen-iris-vic-3146-2018062812,Jellis Craig Balwyn,https://www.domain.com.au/real-estate-agencies/jelliscraigbalwyn-36453,Jellis Craig Balwyn,1.0,3,1.0,3146,Unit,AUSD,Vic,Malvern,1464,Rd,Glen Iris,-37.8539281,145.0459352,5,755000.0
745,175,2018058007,https://www.domain.com.au/54-osborne-avenue-glen-iris-vic-3146-2018058007,RT Edgar Toorak,https://www.domain.com.au/real-estate-agencies/rtedgartoorak-175,RT Edgar Toorak,2.0,4,2.0,3146,House,AUSN,Vic,Osborne,54,Av,Glen Iris,-37.8523946,145.047658,,
746,4450,2018077561,https://www.domain.com.au/45-valley-parade-glen-iris-vic-3146-2018077561,Marshall White Stonnington,https://www.domain.com.au/real-estate-agencies/marshallwhitestonnington-4450,Marshall White Stonnington,3.0,4,2.0,3146,House,AUVB,Vic,Valley,45,Pde,Glen Iris,-37.8514366,145.0625872,,
747,6525,2018020661,https://www.domain.com.au/2-1541-malvern-road-glen-iris-vic-3146-2018020661, Jellis Craig & Company Pty Ltd,https://www.domain.com.au/real-estate-agencies/jelliscraigcompanyptyltd-6525,Jellis Craig Balwyn,1.0,2,1.0,3146,Townhouse,PTSD,Vic,Malvern,1541-1543,Rd,Glen Iris,-37.8535028,145.0466591,2,
748,3712,2018067012,https://www.domain.com.au/6-25-osborne-avenue-glen-iris-vic-3146-2018067012,Belle Property Glen Iris,https://www.domain.com.au/real-estate-agencies/bellepropertygleniris-3712,Belle Property Glen Iris,1.0,2,1.0,3146,Unit,PTSD,Vic,Osborne,25,Av,Glen Iris,-37.8558401,145.0466242,6,587000.0
